time,ssrd,d2m,t2m
202012301400,206.5862917,17.58834,24.12558
202012301500,186.3008333,17.79049,24.01968
202012301600,145.3527833,18.139305,23.912135
202012301700,64.07236389,18.51242,23.714935
202012301800,10.09318194,18.78445,23.530235
202012301900,0,18.96835,23.527795
202012302000,0,19.18936,23.55202
202012302100,0,19.32577,23.595605
202012302200,0,19.26992,23.48019
202012302300,0,19.332735,23.436
202012310000,0,19.465175,23.46432
202012310100,0,19.595725,23.50845
202012310200,0,19.716335,23.487085
202012310300,0,19.72768,23.34561
202012310400,0,19.815635,23.34884
202012310500,0,19.84884,23.41409
202012310600,0,19.698635,23.462365
202012310700,7.122439167,19.518215,23.56173
202012310800,53.08562847,19.41799,23.8099
202012310900,172.4795278,19.388205,24.17996
202012311000,336.21875,19.545315,24.66909
202012311100,453.1885417,19.72506,24.81539
202012311200,573.3360417,19.94876,25.06405
202012311300,571.1774306,20.1849,25.079915
202012311400,440.951875,20.26852,25.04422
202012311500,358.56,20.379965,25.013025
202012311600,255.7719097,20.42526,24.82369
202012311700,115.5464667,20.500695,24.584805
202012311800,14.747175,20.42269,24.35732
202012311900,0,20.339015,24.199915
202012312000,0,20.38479,24.1235
202012312100,0,20.390525,24.0405
202012312200,0,20.466035,23.965965
202012312300,0,20.5718,23.899435
202101010000,0,20.78915,23.86947
202101010100,0,20.91445,23.814715
202101010200,0,20.97983,23.80063
202101010300,0,21.1224,23.833635
202101010400,0,21.195095,23.826015
202101010500,0,21.238915,23.90957
202101010600,0,21.29025,23.863065
202101010700,10.17824167,21.267845,23.9114
202101010800,82.61422083,21.168725,24.17623
202101010900,254.7038333,21.11557,24.72146
202101011000,422.8072917,21.120075,25.049035
202101011100,537.6001389,21.303975,25.16
202101011200,626.3170833,21.33108,25.165925
202101011300,634.8561111,21.363665,25.187645
202101011400,592.9279861,21.3624,25.18472
202101011500,476.2304167,21.397485,25.16055
202101011600,299.1469444,21.500695,25.03262
202101011700,136.0782722,21.745085,24.79385
202101011800,18.14044264,21.682155,24.52646
202101011900,0,21.58895,24.351895
202101012000,0,21.5928,24.26754
202101012100,0,21.66805,24.23703
202101012200,0,21.63802,24.20839
202101012300,0,21.56747,24.105495
202101020000,0,21.60879,23.987575
202101020100,0,21.60494,23.95113
202101020200,0,21.626365,23.90713
202101020300,0,21.670805,23.8229
202101020400,0,21.74081,23.746175
202101020500,0,21.865445,23.838775
202101020600,0,21.902435,23.91726
202101020700,8.642230833,21.82992,23.92544
202101020800,72.80803125,21.740375,24.04214
202101020900,223.7533819,21.599695,24.408285
202101021000,354.8628472,21.296475,24.691125
202101021100,443.14375,20.85366,24.818015
202101021200,521.2691667,20.175135,25.00411
202101021300,544.4368056,20.030355,25.07925
202101021400,472.5338194,20.157065,25.100235
202101021500,428.3638889,20.196315,24.945515
202101021600,299.7905556,20.202415,24.72097
202101021700,130.7420222,20.363365,24.42379
202101021800,19.68665417,20.376615,23.91622
202101021900,0,20.24569,23.6199
202101022000,0,20.118065,23.47427
202101022100,0,19.937285,23.247285
202101022200,0,19.837735,23.10189
202101022300,0,19.624715,22.99142
202101030000,0,19.4714,22.908045
202101030100,0,19.27499,22.916285
202101030200,0,18.96682,22.84994
202101030300,0,18.86288,22.75265
202101030400,0,18.925935,22.83505
202101030500,0,18.51302,22.87734
202101030600,0,18.74105,22.81051
202101030700,10.70807292,18.997035,22.981165
202101030800,85.4392625,19.279745,23.546045
202101030900,259.3797778,19.529625,24.6077
202101031000,434.8126389,19.46701,25.339815
202101031100,560.8779167,19.70547,25.63021
202101031200,600.8654861,19.752405,25.73379
202101031300,579.7554861,19.841575,25.68423
202101031400,526.9799306,19.99911,25.54721
202101031500,396.8829861,20.130455,25.497215
202101031600,242.7931722,20.55465,25.29489
202101031700,105.7055472,21.430015,24.73519
202101031800,18.63859375,21.440815,24.25467
202101031900,0,21.447165,23.832725
202101032000,0,21.455165,23.50625
202101032100,0,21.528885,23.35183
202101032200,0,21.461995,23.167565
202101032300,0,21.43325,23.09566
202101040000,0,21.54177,23.202965
202101040100,0,21.227255,23.087485
202101040200,0,21.05691,22.777375
202101040300,0,20.89175,22.39285
202101040400,0,20.65414,22.0237
202101040500,0,20.58968,22.005085
202101040600,0,20.42251,21.924645
202101040700,4.128264722,20.002225,21.74155
202101040800,32.08555694,19.06624,21.383025
202101040900,106.7213889,17.68276,20.996975
202101041000,225.4904167,16.60757,20.965905
202101041100,330.5015278,16.29244,21.076075
202101041200,344.6334028,16.410545,20.93008
202101041300,371.62875,16.675685,20.973835
202101041400,349.4616667,16.86159,21.350125
202101041500,390.8258889,16.60348,21.70168
202101041600,252.8037153,16.149315,22.16036
202101041700,108.9363389,15.54488,22.585415
202101041800,16.42326861,15.24154,22.29922
202101041900,0,14.80526,22.031215
202101042000,0,14.574915,21.809475
202101042100,0,14.295,21.45278
202101042200,0,13.93355,20.934225
202101042300,0,13.55685,20.443685
202101050000,0,13.30678,20.110865
202101050100,0,13.02553,19.544085
202101050200,0,12.824185,19.009725
202101050300,0,13.480675,19.030355
202101050400,0,13.550805,18.54281
202101050500,0,12.73257,17.42526
202101050600,0,12.400965,16.92611
202101050700,11.02760833,11.90676,16.607995
202101050800,90.04797222,11.434165,16.85055
202101050900,277.2100833,10.63992,17.80508
202101051000,465.3296528,9.88296,18.96194
202101051100,611.2319444,8.875825,19.91177
202101051200,696.8920139,7.29055,20.740325
202101051300,713.0651389,6.425375,21.25808
202101051400,657.8714583,5.845055,21.58059
202101051500,537.7396528,5.641265,21.85
202101051600,364.3050278,5.703275,21.940025
202101051700,168.2678389,6.01717,21.44162
202101051800,25.7125125,6.73544,20.61306
202101051900,0,7.63205,19.868
202101052000,0,8.17605,18.99306
202101052100,0,8.735685,18.29806
202101052200,0,9.004785,17.696375
202101052300,0,9.02584,17.32205
202101060000,0,9.34188,17.323825
202101060100,0,9.586935,17.17403
202101060200,0,9.883815,16.76033
202101060300,0,9.993735,16.1985
202101060400,0,10.07089,15.799585
202101060500,0,10.42032,15.56472
202101060600,0,10.765405,15.295735
202101060700,10.36503472,11.18398,15.050745
202101060800,87.21096806,11.54281,15.361415
202101060900,275.0925889,11.368675,16.419765
202101061000,468.0307639,10.644135,17.99783
202101061100,616.2411806,9.324675,19.08541
202101061200,699.0824306,8.256675,19.86227
202101061300,712.5852083,8.449,20.4324
202101061400,657.684375,8.58053,20.75198
202101061500,537.934375,8.843835,21.013575
202101061600,365.9320139,8.95125,20.99343
202101061700,169.7269833,8.97341,20.34615
202101061800,26.15528653,9.480125,19.45303
202101061900,0,10.280785,19.19899
202101062000,0,11.25107,19.154015
202101062100,0,11.79367,18.6614
202101062200,0,12.178185,18.484885
202101062300,0,12.582725,18.612625
202101070000,0,12.755885,18.59402
202101070100,0,13.171665,19.24545
202101070200,0,13.360435,19.71334
202101070300,0,13.603355,19.47427
202101070400,0,13.749835,18.780175
202101070500,0,13.69882,18.010765
202101070600,0,13.65207,18.044275
202101070700,9.837586806,13.68997,18.552825
202101070800,80.03534028,13.93185,19.932085
202101070900,245.5051611,13.54873,21.498315
202101071000,414.2704167,12.635035,22.506555
202101071100,555.3129167,12.66677,22.914765
202101071200,637.4784028,12.95437,23.17947
202101071300,632.8043056,13.411275,23.234645
202101071400,542.7730556,14.00985,23.182035
202101071500,444.805,14.631365,23.0928
202101071600,322.8816667,15.316615,22.875515
202101071700,139.4154944,16.17123,22.66774
202101071800,18.71027306,16.66739,22.64004
202101071900,0,17.24807,22.764365
202101072000,0,17.817715,22.82675
202101072100,0,18.472315,22.31216
202101072200,0,19.073635,21.786215
202101072300,0,19.29519,21.53823
202101080000,0,19.564235,21.500145
202101080100,0,19.73855,21.589685
202101080200,0,19.83664,21.734585
202101080300,0,20.014985,21.70737
202101080400,0,20.07241,21.61295
202101080500,0,19.950765,21.409635
202101080600,0,19.9457,21.333525
202101080700,5.0875,19.890465,21.37234
202101080800,37.76935833,19.634305,21.392975
202101080900,126.9246458,19.23294,21.45748
202101081000,294.5224167,18.392485,21.948145
202101081100,475.8475,17.15591,22.43502
202101081200,534.3796528,16.06564,22.67245
202101081300,550.5354861,15.44918,22.7156
202101081400,354.6950694,15.2026,22.7637
202101081500,332.2341667,14.76913,22.664085
202101081600,266.0392014,14.61758,22.35293
202101081700,131.0234069,15.42489,21.70486
202101081800,23.30111986,15.11703,20.929835
202101081900,0,14.76662,20.040675
202101082000,0,14.54324,19.38607
202101082100,0,14.29891,18.936425
202101082200,0,13.9462,18.645785
202101082300,0,13.668115,18.551965
202101090000,0,13.37618,18.48922
202101090100,0,13.108605,18.30984
202101090200,0,12.53341,17.928675
202101090300,0,12.07125,17.46554
202101090400,0,11.868005,16.950035
202101090500,0,11.860925,16.243
202101090600,0,11.92013,15.867885
202101090700,8.063398611,11.905785,15.679585
202101090800,66.7631,11.55142,15.708525
202101090900,218.9194028,10.9346,16.22463
202101091000,387.92,10.447595,16.903345
202101091100,478.1955556,9.92208,17.26687
202101091200,560.185,9.43728,17.669155
202101091300,612.7172222,9.170065,18.12002
202101091400,579.9066667,8.95772,18.51498
202101091500,501.2467361,8.99209,18.8478
202101091600,372.9317778,9.01284,18.908415
202101091700,178.2494278,8.98104,18.48708
202101091800,28.83290417,9.00527,17.79452
202101091900,0,9.121485,17.249415
202101092000,0,9.141745,16.71377
202101092100,0,9.13528,15.9706
202101092200,0,9.150595,15.21261
202101092300,0,9.11923,14.63382
202101100000,0,8.91433,14.062155
202101100100,0,8.64346,13.43825
202101100200,0,8.30813,12.760575
202101100300,0,8.266935,12.33639
202101100400,0,8.35244,12.075645
202101100500,0,8.462675,11.73379
202101100600,0,8.548245,11.632785
202101100700,10.28094167,8.456445,11.54275
202101100800,81.85325,8.354885,11.95004
202101100900,243.0431472,8.5834,13.33297
202101101000,404.0565972,9.14138,15.044465
202101101100,554.8847222,10.112385,16.79214
202101101200,615.6813194,10.67977,18.15249
202101101300,622.7784722,10.968035,19.058925
202101101400,579.1707639,11.144555,19.54495
202101101500,465.5159028,11.405545,19.905665
202101101600,308.1760417,11.3785,19.89767
202101101700,137.8837667,11.202295,19.564965
202101101800,20.94005208,11.329245,19.508635
202101101900,0,11.514615,19.37734
202101102000,0,11.785975,19.31613
202101102100,0,12.053975,19.22287
202101102200,0,12.255765,19.21432
202101102300,0,12.51962,19.457365
202101110000,0,12.741235,19.91299
202101110100,0,12.646205,20.18282
202101110200,0,12.738065,20.46127
202101110300,0,12.816615,20.434045
202101110400,0,13.40414,20.610625
202101110500,0,14.39547,20.8376
202101110600,0,14.8329,20.98922
202101110700,7.190972222,15.1631,21.1863
202101110800,64.13755278,15.29715,21.41201
202101110900,210.8583542,15.502525,22.31447
202101111000,375.1135417,15.371735,22.80624
202101111100,534.4160417,15.908105,23.15835
202101111200,644.5547917,16.281335,23.180505
202101111300,663.5578472,16.58041,23.204795
202101111400,548.6976389,16.80587,23.19619
202101111500,370.2289028,17.000335,23.11062
202101111600,194.1696722,17.18576,22.974515
202101111700,93.98255556,17.42923,22.71236
202101111800,23.90222694,17.63046,22.49001
202101111900,0,17.62496,22.320945
202101112000,0,17.75271,21.95405
202101112100,0,17.877825,22.01875
202101112200,0,17.985925,21.898275
202101112300,0,18.11831,21.96908
202101120000,0,18.231285,22.082545
202101120100,0,18.392235,21.95602
202101120200,0,18.42166,21.52737
202101120300,0,18.35714,20.710105
202101120400,0,18.51657,20.60287
202101120500,0,19.24056,21.659935
202101120600,0,19.058555,20.91799
202101120700,6.381796944,19.0596,20.75686
202101120800,53.33681875,19.01681,20.890405
202101120900,162.2735639,18.87905,21.68844
202101121000,272.9901111,18.71316,22.48666
202101121100,396.53375,18.439355,23.251915
202101121200,467.0375,17.50406,23.88418
202101121300,442.748125,17.077965,24.049035
202101121400,276.7416111,16.842485,24.19851
202101121500,191.6674583,16.223775,24.28005
202101121600,138.9388139,17.11892,24.073205
202101121700,63.70042083,20.2482,23.282135
202101121800,9.045478472,20.260835,22.91598
202101121900,0,20.1976,22.556055
202101122000,0,19.86288,22.33291
202101122100,0,19.42062,21.818575
202101122200,0,18.862335,21.26894
202101122300,0,18.676965,20.963405
202101130000,0,18.51522,20.609835
202101130100,0,18.359575,20.225
202101130200,0,18.23367,19.91037
202101130300,0,18.367455,20.0187
202101130400,0,18.10287,19.645595
202101130500,0,17.73086,18.92459
202101130600,0,17.332845,18.63326
202101130700,7.841688333,16.87472,18.49826
202101130800,67.36594583,16.62332,18.795495
202101130900,221.9706389,16.743865,19.743865
202101131000,398.0229167,17.31002,21.205345
202101131100,532.9129861,18.2294,22.77645
202101131200,624.9969444,18.64644,23.81509
202101131300,610.2613889,18.676725,23.91958
202101131400,438.549375,18.73282,23.77389
202101131500,376.6887361,18.82168,23.50545
202101131600,214.1946597,19.07235,23.20186
202101131700,94.57627639,18.974515,22.88497
202101131800,14.87328125,18.668295,22.20577
202101131900,0,18.2485,21.3937
202101132000,0,17.5173,20.433565
202101132100,0,16.915795,19.55746
202101132200,0,16.61642,19.17013
202101132300,0,16.811855,19.259485
202101140000,0,17.25692,19.54055
202101140100,0,17.58669,19.820765
202101140200,0,17.91305,19.98702
202101140300,0,18.08181,19.909815
202101140400,0,17.74184,19.488975
202101140500,0,17.053925,18.95669
202101140600,0,17.05453,18.863
202101140700,6.565043333,16.83724,18.45272
202101140800,55.41423681,16.30782,17.99453
202101140900,175.9163361,15.8063,17.72402
202101141000,325.5950556,15.45797,17.85495
202101141100,466.4066667,14.99435,18.46535
202101141200,417.8282639,14.861415,19.28091
202101141300,335.9673056,14.88522,19.826195
202101141400,225.7781944,15.01065,20.253255
202101141500,220.6628556,15.24472,20.708585
202101141600,241.4175139,15.451625,20.66446
202101141700,94.82988611,15.8456,20.158775
202101141800,10.92133958,15.93997,20.34457
202101141900,0,16.034325,20.4125
202101142000,0,16.09158,20.41867
202101142100,0,16.3052,20.39419
202101142200,0,16.43801,20.28139
202101142300,0,16.43637,20.08871
202101150000,0,16.443995,19.91189
202101150100,0,16.531215,19.97836
202101150200,0,16.709185,20.1091
202101150300,0,17.018705,20.198335
202101150400,0,17.115015,19.876425
202101150500,0,16.752835,19.213345
202101150600,0,16.75711,19.07321
202101150700,6.949179722,16.6249,18.973535
202101150800,56.15372917,16.26028,19.10226
202101150900,167.7417667,16.215965,19.82278
202101151000,295.5420972,16.456685,20.87356
202101151100,467.8351389,16.866785,21.690695
202101151200,557.5525,17.03385,22.38351
202101151300,583.9149306,16.9874,22.900535
202101151400,577.293125,16.90353,23.065515
202101151500,473.5148611,17.010825,22.99514
202101151600,319.1559167,17.122155,22.73043
202101151700,157.1263611,17.15383,22.51511
202101151800,28.46583333,17.755575,22.19186
202101151900,0,18.08383,21.90402
202101152000,0,18.49489,21.82937
202101152100,0,19.089925,21.942225
202101152200,0,19.65725,22.1531
202101152300,0,19.924825,22.24753
202101160000,0,19.93838,21.9908
202101160100,0,19.903165,21.76681
202101160200,0,19.357865,21.31326
202101160300,0,18.559655,20.756975
202101160400,0,17.54214,19.96036
202101160500,0,16.085535,19.111775
202101160600,0,14.885035,18.52676
202101160700,7.725338611,13.80625,18.074365
202101160800,68.50575069,12.99845,17.928795
202101160900,227.2878194,12.2225,18.32748
202101161000,409.1988194,11.60891,19.103725
202101161100,570.7681944,11.461935,20.03207
202101161200,669.955,11.26229,21.029015
202101161300,677.6807639,11.191615,21.72451
202101161400,574.5314583,11.26742,21.905845
202101161500,457.5886111,11.35934,21.559045
202101161600,351.321375,11.64644,20.974085
202101161700,184.5999181,11.520045,20.085355
202101161800,36.13178333,11.214745,19.323085
202101161900,0,11.00467,18.571495
202101162000,0,10.82931,17.9324
202101162100,0,10.956505,17.508995
202101162200,0,10.95315,17.09383
202101162300,0,10.73721,16.603295
202101170000,0,10.49856,16.25417
202101170100,0,10.318325,15.922935
202101170200,0,10.002035,15.57559
202101170300,0,9.96615,15.52053
202101170400,0,9.758575,15.198635
202101170500,0,9.475125,14.88772
202101170600,0,9.42611,14.88876
202101170700,8.542309028,9.463345,14.928065
202101170800,69.22464861,9.35195,15.272665
202101170900,205.3392778,9.03726,16.129605
202101171000,342.5258333,8.82705,16.982015
202101171100,490.8649306,8.834135,17.51669
202101171200,544.9584722,8.80361,17.960475
202101171300,593.4932639,8.943325,18.44228
202101171400,623.0356944,9.268155,19.22891
202101171500,458.8688889,9.196315,19.665615
202101171600,303.3495222,9.343165,19.631065
202101171700,128.876325,9.80258,19.538775
202101171800,24.90453125,10.099205,19.47738
202101171900,0,10.334195,19.37045
202101172000,0,10.65133,19.175565
202101172100,0,11.173175,18.90847
202101172200,0,11.494955,18.6351
202101172300,0,11.63369,18.4462
202101180000,0,11.86837,18.3918
202101180100,0,12.18301,18.21328
202101180200,0,12.741235,18.20095
202101180300,0,13.25997,18.01596
202101180400,0,13.692165,18.16671
202101180500,0,14.469875,18.361475
202101180600,0,14.733055,18.40585
202101180700,3.007418333,14.91861,18.426415
202101180800,34.70850889,15.18484,18.55948
202101180900,148.9231417,15.43025,19.210775
202101181000,355.4284111,14.987815,20.06594
202101181100,561.4788194,14.436915,20.710905
202101181200,576.9827778,14.17574,21.189115
202101181300,602.3590278,14.125025,21.497705
202101181400,570.4252083,13.799335,21.665735
202101181500,466.3158333,13.46762,21.67373
202101181600,342.2195556,13.37967,21.585045
202101181700,160.2804944,13.50063,21.23068
202101181800,34.67054583,13.71102,20.634
202101181900,0,13.85709,20.03982
202101182000,0,13.78036,19.66366
202101182100,0,13.690275,19.300375
202101182200,0,13.70083,19.00301
202101182300,0,13.550925,18.731225
202101190000,0,13.641745,18.4916
202101190100,0,13.36581,18.239285
202101190200,0,13.04281,18.088405
202101190300,0,12.86941,18.0552
202101190400,0,12.775165,18.00228
202101190500,0,12.76736,17.81302
202101190600,0,12.86763,17.729765
202101190700,9.598676389,12.89047,17.775535
202101190800,79.91910278,13.049285,18.456325
202101190900,253.3340069,13.19008,19.9905
202101191000,427.3336111,13.070635,21.070945
202101191100,525.355,13.284755,21.68557
202101191200,592.1360417,13.38351,21.96438
202101191300,661.5389583,13.386865,21.92105
202101191400,665.2309028,13.58053,21.87929
202101191500,549.5467361,13.65011,21.80258
202101191600,378.7793056,13.55288,21.59579
202101191700,195.0094875,13.5021,21.11678
202101191800,39.4228,13.443135,20.692895
202101191900,0,13.411155,20.376185
202101192000,0,13.593415,20.10519
202101192100,0,13.804525,19.86001
202101192200,0,14.000515,19.58523
202101192300,0,14.089625,19.411035
202101200000,0,14.12869,19.1885
202101200100,0,13.91255,18.85494
202101200200,0,13.71041,18.51955
202101200300,0,13.703085,18.462
202101200400,0,13.848475,18.5035
202101200500,0,13.91055,18.39078
202101200600,0,13.88046,18.217495
202101200700,9.159479167,13.75333,18.21994
202101200800,80.04513472,13.718895,18.50809
202101200900,256.6462833,13.9026,19.899135
202101201000,442.4229167,13.67805,21.22018
202101201100,606.1827083,13.37765,21.8431
202101201200,685.2640278,13.284385,22.211815
202101201300,704.0016667,13.300685,22.45779
202101201400,667.888125,13.411715,22.52993
202101201500,546.7521528,13.492585,22.40932
202101201600,358.5217222,13.54775,22.071495
202101201700,181.8660931,13.87099,21.46847
202101201800,39.7003125,13.90047,21.042875
202101201900,0,13.804405,20.38393
202101202000,0,13.95693,19.8854
202101202100,0,14.24332,19.40499
202101202200,0,14.47818,19.181605
202101202300,0,14.40359,18.774625
202101210000,0,14.41769,18.34329
202101210100,0,14.446435,18.163965
202101210200,0,14.303915,17.84237
202101210300,0,14.06814,17.4061
202101210400,0,14.06741,17.17215
202101210500,0,14.412685,17.48324
202101210600,0,14.39485,17.42519
202101210700,10.85767778,14.356035,17.34579
202101210800,87.32339444,14.43917,17.97207
202101210900,267.8254583,14.658225,19.792445
202101211000,456.319375,14.346285,21.182035
202101211100,605.4977083,14.695825,21.928925
202101211200,686.4871528,14.79849,22.34891
202101211300,710.995,14.94424,22.52999
202101211400,647.5692361,14.93258,22.524625
202101211500,517.5922917,14.832785,22.389185
202101211600,372.3474722,14.946865,22.14315
202101211700,194.2044667,15.440825,21.842435
202101211800,42.51242083,15.610745,21.51326
202101211900,0,15.737825,20.901265
202101212000,0,15.725975,20.3646
202101212100,0,15.702175,20.12815
202101212200,0,15.874785,20.18819
202101212300,0,16.03756,19.80929
202101220000,0,16.279745,19.215165
202101220100,0,16.275535,18.594935
202101220200,0,16.107515,18.098655
202101220300,0,16.03976,17.602385
202101220400,0,16.11953,17.69363
202101220500,0,15.740995,17.706375
202101220600,0,15.920075,17.665375
202101220700,9.510876389,16.1188,17.82516
202101220800,74.46503889,16.50967,18.52938
202101220900,218.7059861,16.947965,20.432825
202101221000,357.5813194,16.845115,21.748735
202101221100,469.2811111,16.82503,22.460045
202101221200,514.8778472,16.73629,22.896635
202101221300,546.7527778,16.565515,23.13277
202101221400,489.4993056,16.547205,23.351955
202101221500,449.57875,16.5953,23.44265
202101221600,364.4898472,16.67208,23.318265
202101221700,188.6932972,17.089685,23.13608
202101221800,43.5075125,17.42117,22.697595
202101221900,0,17.73202,21.90535
202101222000,0,17.89908,21.1995
202101222100,0,18.001665,20.77469
202101222200,0,18.0231,20.31375
202101222300,0,17.83212,19.8099
202101230000,0,17.805625,19.34243
202101230100,0,17.52657,18.724815
202101230200,0,17.150845,18.15005
202101230300,0,17.060205,17.950035
202101230400,0,16.925625,17.800925
202101230500,0,16.82021,17.69509
202101230600,0,16.86257,17.659265
202101230700,10.34206111,16.975365,17.67519
202101230800,78.89475278,17.07663,17.83077
202101230900,246.5607778,17.35799,18.79385
202101231000,455.0504167,17.2308,20.26089
202101231100,614.076875,16.750575,21.39914
202101231200,711.8508333,16.058195,22.37197
202101231300,730.35,15.793725,23.081325
202101231400,672.4036806,15.589625,23.378865
202101231500,559.0786111,15.77975,23.46621
202101231600,400.1373333,16.1617,23.231475
202101231700,205.500625,17.33975,22.74148
202101231800,46.45655,17.64529,22.262105
202101231900,0,17.811425,21.830225
202101232000,0,17.86935,21.46322
202101232100,0,17.84292,21.16934
202101232200,0,17.73061,21.105375
202101232300,0,17.75338,21.053
202101240000,0,17.900905,21.005575
202101240100,0,17.77523,20.726165
202101240200,0,17.76449,20.49838
202101240300,0,17.877955,20.33383
202101240400,0,17.890535,19.74636
202101240500,0,18.28994,18.782565
202101240600,0,18.303675,18.64242
202101240700,8.367760417,18.275355,18.546285
202101240800,68.14417083,18.412805,18.784635
202101240900,216.6268333,19.019985,19.81198
202101241000,401.3667361,19.385635,21.382465
202101241100,575.9927083,19.19827,22.5737
202101241200,646.28375,18.5674,23.44325
202101241300,657.3901389,18.26559,23.93935
202101241400,591.4957639,18.270835,24.07211
202101241500,491.2194444,18.428615,23.985985
202101241600,347.1496944,18.555565,23.734035
202101241700,179.8302917,18.93136,23.472075
202101241800,45.27185,18.714565,22.93539
202101241900,0,18.63724,22.797635
202101242000,0,18.5488,22.652615
202101242100,0,18.5563,22.50313
202101242200,0,18.644065,22.38228
202101242300,0,18.618065,22.25015
202101250000,0,18.773525,22.11404
202101250100,0,18.86886,22.01455
202101250200,0,18.86916,21.97072
202101250300,0,18.94662,22.02963
202101250400,0,18.88302,21.8724
202101250500,0,18.73379,21.80105
202101250600,0,18.870875,22.078825
202101250700,8.923919444,18.9031,22.2988
202101250800,72.9967625,19.01754,22.791415
202101250900,221.46105,19.219265,23.68081
202101251000,366.5783333,19.114835,24.070215
202101251100,483.0461806,19.273155,24.225125
202101251200,524.2640972,19.26254,24.14724
202101251300,561.1391667,19.273275,24.07168
202101251400,543.3883333,19.34463,24.125815
202101251500,421.2047917,19.28701,24.11166
202101251600,301.155,19.19925,23.95864
202101251700,144.7069486,19.313435,23.745995
202101251800,29.30084583,19.31234,23.63705
202101251900,0,19.28866,23.460715
202101252000,0,19.36751,23.404325
202101252100,0,19.50881,23.265345
202101252200,0,19.60061,22.9864
202101252300,0,19.47274,22.617265
202101260000,0,19.385645,22.362325
202101260100,0,19.306725,22.1531
202101260200,0,19.291405,22.14096
202101260300,0,19.19607,22.05373
202101260400,0,19.07358,21.931785
202101260500,0,18.81569,21.728905
202101260600,0,18.74264,21.69033
202101260700,11.64526944,18.7795,21.736355
202101260800,92.39799167,19.1252,22.42428
202101260900,279.5803111,19.64944,23.844565
202101261000,465.9620139,19.39669,24.607995
202101261100,606.5244444,19.52566,25.016565
202101261200,702.8986111,19.576195,25.31167
202101261300,723.5270139,19.62905,25.410365
202101261400,678.1294444,19.714685,25.396875
202101261500,569.9113889,19.754545,25.22275
202101261600,402.7600694,19.90249,24.97415
202101261700,208.0114583,20.26321,24.392235
202101261800,49.06118472,20.337975,23.985015
202101261900,0,20.36055,23.60171
202101262000,0,20.32632,23.232015
202101262100,0,20.44363,23.06002
202101262200,0,20.53958,23.03567
202101262300,0,20.52273,22.964565
202101270000,0,20.63107,22.96108
202101270100,0,20.767725,22.991175
202101270200,0,20.637835,22.74942
202101270300,0,20.32382,22.31008
202101270400,0,20.17037,22.30405
202101270500,0,20.159085,22.626425
202101270600,0,20.20608,22.66946
202101270700,10.60799861,20.176235,22.75088
202101270800,85.04712639,20.403835,23.243675
202101270900,263.9900778,20.760215,24.43429
202101271000,450.2852083,20.61147,25.33785
202101271100,583.0322222,20.691555,25.80325
202101271200,686.4732639,20.527925,26.041895
202101271300,683.5397917,20.54061,26.157065
202101271400,638.4434028,20.524375,26.229395
202101271500,550.9736806,20.22885,26.238305
202101271600,388.2925694,20.34055,26.08108
202101271700,202.3266528,20.945585,25.71505
202101271800,50.3275125,21.15768,25.141565
202101271900,0,21.427215,24.607385
202101272000,0,21.481225,23.94619
202101272100,0,21.67972,23.361415
202101272200,0,21.788965,22.98684
202101272300,0,21.65883,22.71896
202101280000,0,21.545555,22.468775
202101280100,0,21.39059,22.19265
202101280200,0,21.1478,22.04275
202101280300,0,20.836325,21.901825
202101280400,0,20.66494,21.94821
202101280500,0,20.4562,22.10696
202101280600,0,20.4916,22.06283
202101280700,6.081697222,20.70474,22.174035
202101280800,43.80460972,20.755025,22.443565
202101280900,138.3383972,20.4645,22.602865
202101281000,305.8171389,19.00594,22.626735
202101281100,531.36125,17.09359,23.131975
202101281200,693.2276389,13.68807,23.79965
202101281300,736.6777778,10.54806,24.22268
202101281400,686.9809028,8.426775,23.9584
202101281500,592.1467361,7.83999,23.251065
202101281600,433.3513333,8.230685,22.33627
202101281700,231.3867431,8.9504,21.331265
202101281800,57.56316667,9.5516,20.042445
202101281900,0,10.03805,19.0848
202101282000,0,10.8569,18.179465
202101282100,0,11.46206,17.45321
202101282200,0,11.540435,17.227565
202101282300,0,11.5837,17.12258
202101290000,0,11.61251,17.04025
202101290100,0,11.47995,16.83291
202101290200,0,11.278535,16.46352
202101290300,0,11.054285,16.25094
202101290400,0,10.88479,16.066005
202101290500,0,10.77212,15.403715
202101290600,0,10.799645,15.576925
202101290700,8.227391667,10.845175,15.83193
202101290800,63.09668611,10.87051,16.42043
202101290900,192.4860333,11.010215,17.48605
202101291000,344.5940972,11.30856,18.84506
202101291100,478.2325694,11.645835,19.93582
202101291200,553.30625,11.79873,20.75845
202101291300,534.3795833,11.922565,21.048365
202101291400,497.4646528,12.05776,21.16476
202101291500,376.4384444,12.16531,21.095185
202101291600,231.3835972,12.157495,20.85293
202101291700,122.1541806,12.37149,20.5563
202101291800,24.07878944,12.10488,20.19772
202101291900,0,11.883565,19.85994
202101292000,0,11.815765,19.71896
202101292100,0,11.85336,19.556055
202101292200,0,11.925615,19.469075
202101292300,0,11.875335,19.512775
202101300000,0,11.83151,19.349815
202101300100,0,11.7438,19.28359
202101300200,0,11.701255,19.1575
202101300300,0,11.705225,18.92459
202101300400,0,11.993435,18.72793
202101300500,0,12.61941,18.4421
202101300600,0,12.575715,18.594385
202101300700,9.428350694,12.42593,18.883145
202101300800,77.37214583,12.245145,19.626
